route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
OCESN-87716696-87144006,OCESN,"","Corcieux Le Conti - Epinal",,3,,,
OCESN-87581009-87751008,OCESN,"","Bordeaux-St-Jean - Marseille-St-Charles",,2,,,
OCESN-87751008-87611004,OCESN,"","Marseille-St-Charles - Toulouse-Matabiau",,2,,,
OCE981890,OCESN,"","BUT TX  CGV - SEDAN",,3,,,
OCESN-87763003-87761007,OCESN,"","Gap - Valence-Ville",,3,,,
OCESN-87763607-87761007,OCESN,"","Briançon - Valence-Ville",,2,,,
OCE156710,OCESN,"","Cars Villefranche - Lyon - Vienne",,3,,,
OCE1630125,OCESN,"","CAR-Lille-Valenciennes-Aulnoye-Hirson",,3,,,
OCE1790121,OCESN,"","Ussel-Brive",,3,,,
OCESN-87576207-87453381,OCESN,"","Bourges - Bruere-Allichamp-Mairie",,3,,,
OCE1105895,OCESN,"","[AM12C] CREIL - ST QUENTIN / CAR",,3,,,
OCESN-87491449-87491001,OCESN,"","Cognac - Saintes",,3,,,
OCE496863,OCESN,"","Cars Grenoble - Aubenas",,3,,,
OCESN-87184002-87185249,OCESN,"","Belfort-Ville - Lure",,3,,,
OCESN-87732404-87641001,OCESN,"","Gannat - Montluçon-Ville",,3,,,
OCE572935,OCESN,"","Cars Clermont Fd / St Etienne",,3,,,
OCE1465993,OCESN,"","Cars Aurillac / Figeac",,3,,,
OCESN-87144006-87185595,OCESN,"","Epinal - Luxeuil-les-Bains",,3,,,
OCE725926,OCESN,"","Autun - Dijon",,3,,,
OCE140642,OCESN,"","Cars Modane - Grenoble",,3,,,
OCE1121941,OCESN,"","Aillevillers -  Belfort",,3,,,
OCE725923,OCESN,"","Nevers - Luzy",,3,,,
OCE725908,OCESN,"","Digoin - Paray-le-Monial - Lozanne",,3,,,
OCE981885,OCESN,"","BUS TER CHARLEVILLE - GIVET",,3,,,
OCE981889,OCESN,"","BUS TER LAON - REIMS",,3,,,
OCE1197979,OCESN,"","Paris-Briançon",,2,,,
OCESN-87174003-87175000,OCESN,"","Châlons-en-Champagne - St-Dizier",,3,,,
OCESN-87781005-87783605,OCESN,"","Béziers - Mende",,3,,,
OCE140647,OCESN,"","Cars Bourg-en-Bresse - Chambéry",,3,,,
OCESN-87478164-87478073,OCESN,"","Dinan - Dol",,3,,,
OCE701669,OCESN,"","BUS TER TROYES - NOGENT-SUR-SEINE",,3,,,
OCE1465994,OCESN,"","Cars Brive / St Denis Près Martel / Aurillac",,3,,,
OCE1101902,OCESN,"","[AM01C] AMIENS - ALBERT / CAR",,3,,,
OCE629126,OCESN,"","Cars St Priest - St Pierre de Chandieu",,3,,,
OCESN-87212340-87212464,OCESN,"","Herrlisheim (Bas-Rhin) - Lauterbourg",,3,,,
OCE260844,OCESN,"","Cars Valence - St-Etienne",,3,,,
OCE1630117,OCESN,"","CAR-Lille-Hazebrouck-Calais",,3,,,
OCE981882,OCESN,"","BUS TX PARIS - BAR LE DUC",,3,,,
OCE1465995,OCESN,"","Cars Arvant / Aurillac",,3,,,
OCESN-87723429-87723494,OCESN,"","Bourgoin-Jallieu - St-André-le-Gaz",,3,,,
OCESN-87576876-87576363,OCESN,"","Gièvres - Luçay-le-Male",,3,,,
OCESN-87174003-87116582,OCESN,"","Châlons-en-Champagne - Château-Thierry",,3,,,
OCESN-87781005-87645507,OCESN,"","Béziers - Neussargues",,3,,,
OCESN-87317586-87317263,OCESN,"","Boulogne Ville - Calais Ville",,3,,,
OCE1474035,OCESN,"","[AM02C] AMIENS - SERQUEUX / CAR",,3,,,
OCE1794152,OCESN,"","Cars EMB Chamonix-St Gervais",,3,,,
OCE1097897,OCESN,"","Chateaubriant - Janze",,3,,,
OCESN-87574541-87571000,OCESN,"","Pézou - Tours",,3,,,
OCE232738,OCESN,"","Cars Mâcon - Lyon",,3,,,
OCE1630111,OCESN,"","CAR-Lille-Douai-Arras",,3,,,
OCESN-87597005-87576009,OCESN,"","Châteauroux - Vierzon",,3,,,
OCESN-87313510-87276469,OCESN,"","Beauvais-Gare-SNCF - Persan-Beaumont",,3,,,
OCE140638,OCESN,"","Cars Grenoble - Chamonix",,3,,,
OCE677596,OCESN,"","IC Eco Paris-Bordeaux",,2,,,
OCESN-87694570-87694307,OCESN,"","Autun - Montchanin",,3,,,
OCESN-87454249-87576298,OCESN,"","Bourges-Gare-Routière - Châteauneuf-sur-Cher",,3,,,
OCESN-87478032-87478024,OCESN,"","Montreuil-sur-Ille - St-Médard-sur-Ille",,3,,,
OCESN-87335521-87763300,OCESN,"","Grenoble-Gare-Routière - Veynes-Dévoluy",,3,,,
OCESN-87481754-87547000,OCESN,"","La Baule-Escoublac - Paris-Austerlitz",,2,,,
OCE140657,OCESN,"","ligne routière St Chély Millau",,3,,,
OCE1105899,OCESN,"","[AM20C] CREIL - BEAUVAIS / CAR",,3,,,
OCESN-87611384-87611004,OCESN,"","Auterive - Toulouse-Matabiau",,3,,,
OCE1465992,OCESN,"","Cars Moulins / Vichy",,3,,,
OCE1101906,OCESN,"","[AM03C] ST QUENTIN - BUSIGNY / CAR",,3,,,
OCE1630132,OCESN,"","CAR-Lens-Douai-Libercourt-Lille",,3,,,
OCE829858,OCESN,"","Cars Reguliers L 11  (Nantes - St Gilles Croix de Vie)",,3,,,
OCE156687,OCESN,"","Cars Lyon - Annecy",,3,,,
OCE140639,OCESN,"","Cars Grenoble - Annemasse - Evian",,3,,,
OCESN-87213058-87213421,OCESN,"","Haguenau - Soultz-sous-Forêts",,3,,,
OCE1474031,OCESN,"","[AM04C] AMIENS - TERGNIER - LAON - ST QUENTIN / CAR",,3,,,
OCE1790120,OCESN,"","Guéret-Montluçon",,3,,,
OCE1506043,OCESN,"","Lorient-Quimperlé",,3,,,
OCE1630116,OCESN,"","CAR-Dunkerque-Calais",,3,,,
OCESN-87342014-87345009,OCESN,"","Arras - Douai",,3,,,
OCESN-87696005-87559070,OCESN,"","Nevers - Nevers-Le-Banlay",,3,,,
OCE1630115,OCESN,"","CAR-Amiens-Boulogne-Calais",,3,,,
OCE616985,OCESN,"","Cars Réguliers Colmar - Bollwiller - Mulhouse",,3,,,
OCE1630118,OCESN,"","CAR-Lille-Dunkerque",,3,,,
OCESN-87214296-87214320,OCESN,"","Bischoffsheim - Rosheim",,3,,,
OCESN-00-87576207,OCESN,"","- Bourges",,3,,,
