route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
OCE1650153,OCESN,"","St Mariens-Bordeaux",,2,,,
OCE1630113,OCESN,"","CAR-Rang du Fliers-Calais",,3,,,
OCE1786121,OCESN,"","Ussel-Bort les Orgues",,3,,,
OCESN-87182642-87182881,OCESN,"","Kruth - Thann-Saint-Jacques",,2,,,
OCESN-87391102-87478263,OCESN,"","Paris-Montp.3-Vaug. - Pontorson-Mt-St-Michel",,2,,,
OCE468861,OCESN,"","Cars Réguliers Saverne-Hattmatt",,3,,,
OCE252843,OCESN,"","Cars Grenoble - Valence",,3,,,
OCE556927,OCESN,"","Cars Vichy / Ambert",,3,,,
OCE12,OCESN,"","Guingamp - Carhaix",,2,,,
OCESN-82001000-87141002,OCESN,"","Luxembourg - Nancy-Ville",,2,,,
OCE596931,OCESN,"","Cars Réguliers Haguenau-Obermodern-Saverne",,3,,,
OCESN-87192666-87192039,OCESN,"","Conflans-Jarny - Metz-Ville",,2,,,
OCE10,OCESN,"","Dol - Saint Brieuc",,2,,,
OCE203,OCESN,"","Montbrison - St-Etienne",,2,,,
OCE140641,OCESN,"","Cars Grenoble - Annonay",,3,,,
OCESN-87474007-87474098,OCESN,"","Brest - Quimper",,7,,,
OCE420859,OCESN,"","Cars Clermont Fd / Ussel / Mauriac",,3,,,
OCE644,OCESN,"","Nîmes-Le Grau du Roi",,2,,,
OCE1209981,OCESN,"","Tours - Saumur",,2,,,
OCE725906,OCESN,"","Nevers - Paray - Lyon (Multi-Activités)",,2,,,
OCE1650130,OCESN,"","La Rochelle-Rochefort",,2,,,
OCE384862,OCESN,"","Clermont Fd / Nimes (ligne 4)",,2,,,
OCEZW-87543165-87576215,OCESN,"","Salbris - Valençay",,2,,,
OCE1518126,OCESN,"","BUS TER CHALONS EN CHAMPAGNE - VERDUN",,3,,,
OCE645562,OCESN,"","Nîmes Clermont Multi Activité",,2,,,
OCE817853,OCESN,"","Tours - Loches CAR",,3,,,
OCESN-87746859-87746867,OCESN,"","Argentière (Hte-Savoie) - Montroc-le-Planet",,3,,,
OCE1450007,OCESN,"","POITIERS - TOURS",,2,,,
OCE701659,OCESN,"","CGV-SEDAN",,2,,,
OCE140656,OCESN,"","ligne routière Mende Clermont Ferrand",,3,,,
OCE1105888,OCESN,"","[AM03] ST QUENTIN - BUSIGNY",,2,,,
OCESN-87723197-87726000,OCESN,"","Lyon-Part-Dieu - St-Etienne-Châteaucreux",,2,,,
OCESN-87171926-87171009,OCESN,"","Champagne-Ardenne - Reims",,2,,,
OCESN-87194001-87141002,OCESN,"","Longwy - Nancy-Ville",,2,,,
OCE324,OCESN,"","Luxembourg-Longwy-Nancy",,2,,,
OCE164703,OCESN,"","Cars Lyon - Bourg-en-Bresse (via Villars)",,3,,,
OCESN-87743716-87696013,OCESN,"","Ambérieu-en-Bugey - Bourg-en-Bresse Gare R",,3,,,
OCE1650163,OCESN,"","Pessac-Macau",,2,,,
OCE1045887,OCESN,"","Neustadt - Wissembourg",,2,,,
OCESN-87734004-87641001,OCESN,"","Clermont-Ferrand - Montluçon-Ville",,2,,,
OCE355,OCESN,"","Reims-Bar Le Duc-Nancy",,2,,,
OCE1650140,OCESN,"","Brive-Ussel",,2,,,
OCE456859,OCESN,"","Cars Bort Les Orgues / Neussargues",,3,,,
OCE4627,OCESN,"","Toulouse / Narbonne / Nimes / Cerbère",,2,,,
OCESN-87723197-87686667,OCESN,"","Lyon-Part-Dieu - Paris-Bercy",,2,,,
OCE725930,OCESN,"","Nevers - Moulins",,3,,,
OCESN-87476556-87473009,OCESN,"","Pontivy - St-Brieuc",,7,,,
OCESN-87213058-87213256,OCESN,"","Haguenau - Niederbronn",,3,,,
OCE140646,OCESN,"","Cars Lyon - Oyonnax - St-Claude - Morez",,3,,,
OCE63,OCESN,"","Annecy - St Gervais",,2,,,
OCE600,OCESN,"","Sarrebrucken - Strasbourg Krimmeri",,2,,,
OCESN-87345009-87343004,OCESN,"","Douai - Valenciennes",,3,,,
OCESN-87318964-87751008,OCESN,"","Avignon-TGV - Marseille-St-Charles",,2,,,
OCESN-87751008-87753004,OCESN,"","Marseille-St-Charles - Miramas",,2,,,
OCE1109946,OCESN,"","[IC356] PARIS - AMIENS",,2,,,
OCE14,OCESN,"","Rennes - Auray - Quiberon",,2,,,
OCESN-87763607-87763003,OCENI,"","Briançon - Gap",,3,,,
OCESN-87342014-87317586,OCENI,"","Arras - Boulogne Ville",,3,,,
OCE156707,OCESN,"","Firminy - St-Etienne - Lyon",,2,,,
OCESN-87660910-87214320,OCESN,"","Obernai-Passage-Niveau. - Rosheim",,3,,,
OCE1113943,OCESN,"","Belfort / Vesoul - Belfort / Epinal",,2,,,
OCE1381993,OCESN,"","Bus Région Rouen Pont Audemer",,3,,,
OCESN-87545756-87574558,OCESN,"","Châteaudun - Vendôme",,3,,,
OCESN-87743716-87723197,OCESN,"","Ambérieu-en-Bugey - Lyon-Part-Dieu",,2,,,
OCE685635,OCESN,"","IV Marseille - Nice - Menton - Vintimille",,2,,,
OCE144650,OCESN,"","ligne routière Béziers Bédarieux",,3,,,
OCE1113949,OCESN,"","Pontarlier - Frasne - Vallorbe",,2,,,
OCE645687,OCESN,"","ROUEN LE HAVRE",,2,,,
OCESN-87581009-87491209,OCESN,"","Bordeaux-St-Jean - St-Mariens-St-Yzan",,2,,,
OCE164687,OCESN,"","Laval-Vitré-Rennes",,2,,,
OCESN-87571000-87574558,OCESN,"","Tours - Vendôme",,3,,,
OCE1650137,OCESN,"","Limoges-Gueret-Montluçon",,2,,,
OCE817876,OCESN,"","Romorantin - Vierzon CAR",,3,,,
OCESN-87571430-87571000,OCESN,"","Cormery - Tours",,3,,,
OCE540928,OCESN,"","Cars Montluçon / Gannat / Clermont Fd",,3,,,
OCESN-87571422-87571000,OCESN,"","Esvres - Tours",,3,,,
OCESN-87545137-87543009,OCESN,"","Etampes - Orléans",,3,,,
OCESN-87571802-87571000,OCESN,"","La Chapelle-sur-Loire - Tours",,3,,,
OCESN-87571455-87571000,OCESN,"","Reignac - Tours",,2,,,
OCESN-87576322-87576009,OCESN,"","St-Amand-Montrond-Orval - Vierzon",,3,,,
OCE817865,OCESN,"","Eguzon - Argenton - Châteauroux CAR",,3,,,
OCESN-87571653-87571000,OCESN,"","Rivarennes - Tours",,3,,,
OCE817858,OCESN,"","Vierzon - Issoudun CAR",,3,,,
OCESN-87576876-87576215,OCESN,"","Gièvres - Valençay",,3,,,
OCE180694,OCESN,"","Bus 4726 4724 1240 4723 4727 1260 4728 Toulouse -LNN SSTL- Luchon Pau",,3,,,
OCE1269978,OCESN,"","Dunkerque-Calais (SA2020)",,2,,,
OCESN-87576025-87576215,OCESN,"","Romorantin-Blanc-Argent - Valençay",,2,,,
OCESN-87576207-87696005,OCESN,"","Bourges - Nevers",,3,,,
OCE669661,OCESN,"","Nantes - Luçon - La Rochelle",,2,,,
OCE160695,OCESN,"","Lyon - St-André-le-Gaz - Grenoble Gières",,2,,,
OCE817857,OCESN,"","Bourges - St Amand CAR",,3,,,
OCE701657,OCESN,"","CGV-REIMS (Navettes)",,2,,,
OCE817873,OCESN,"","Salbris - Valençay",,3,,,
OCE817875,OCESN,"","Valençay - Luçay le Male CAR",,3,,,
OCE1453994,OCESN,"","Amiens-Arras-Lille-Dunkerque TERGV (SA2020)",,2,,,
OCE817850,OCESN,"","Tours - Chinon CAR",,3,,,
OCE817870,OCESN,"","Bourges - Issoudun - Châteauroux CAR",,3,,,
OCE817851,OCESN,"","Tours - Chateau du Loir CAR",,3,,,
OCESN-87696005-87571000,OCESN,"","Nevers - Tours",,2,,,
OCE817866,OCESN,"","Châteauroux - Le Blanc - Poitiers CAR",,3,,,
OCE817848,OCESN,"","Les Aubrais - Blois - Tours CAR",,3,,,
OCE1105903,OCESN,"","[AM23] PARIS - CREIL",,2,,,
OCESN-87473009-87476606,OCESN,"","St-Brieuc - Vannes",,7,,,
OCE1650160,OCESN,"","Bordeaux-Langon",,2,,,
OCE817862,OCESN,"","Nouan - Lamotte - Romorantin CAR",,3,,,
OCESN-87317263-87296004,OCESN,"","Calais Ville - St Quentin",,2,,,
OCE817861,OCESN,"","Dourdan - Chateaudun CAR",,3,,,
OCESN-87746701-87746479,OCESN,"","Chedde - St-Gervais-L-B-Le-Fayet",,3,,,
OCE817872,OCESN,"","Chateau Renault - Vendome CAR",,3,,,
OCE817863,OCESN,"","Thésée - St Aignan - Romorantin CAR",,3,,,
OCE817868,OCESN,"","Sancerre - Cosne CAR",,3,,,
OCE941884,OCESN,"","Cars Valence - Die",,3,,,
OCE817849,OCESN,"","Blois - Limeray CAR",,3,,,
OCESN-82006030-87141002,OCESN,"","Bettembourg - Nancy-Ville",,2,,,
OCE701666,OCESN,"","BUS TER CHALONS-LANGRES",,3,,,
OCE140660,OCESN,"","ligne routière La Bastide Langogne Mende",,3,,,
OCESN-87444711-87571000,OCESN,"","Alençon - Tours",,2,,,
OCE817859,OCESN,"","Montargis - Gien CAR",,3,,,
OCE637163,OCESN,"","Car METZ - CJ - HAGONDANGE - VERDUN",,3,,,
OCE1209974,OCESN,"","Tours Loches",,2,,,
OCESN-87784561-87784009,OCESN,"","Ille-sur-Têt - Perpignan",,2,,,
OCE123,OCESN,"","Tours- Chateau Du Loir- Le Mans",,2,,,
OCE360,OCESN,"","Reims-Bar Le Duc-Metz",,2,,,
OCESN-87696005-87543009,OCESN,"","Nevers - Orléans",,2,,,
OCE1417992,OCESN,"","Paris - Nevers",,2,,,
OCESN-87718007-87718239,OCESN,"","Besançon-Viotte - Lons-le-Saunier",,2,,,
OCE156704,OCESN,"","Cars Clermont-Fd - Montbrison - St-Etienne",,3,,,
OCE180692,OCESN,"","Bus 4737 (TE) Souillac (BLG) (RDZ) St Denis Près Martel (BLG)",,3,,,
OCE34,OCESN,"","Orléans - Tours - Nantes - Le Croisic",,2,,,
OCESN-87444000-87571000,OCESN,"","Caen - Tours",,2,,,
OCESN-87611343-87611004,OCESN,"","Pamiers - Toulouse-Matabiau",,3,,,
OCESN-87781005-87783241,OCESN,"","Béziers - St-Chély-d'Apcher",,3,,,
OCE1425993,OCESN,"","Belfort - Besançon",,2,,,
OCE202,OCESN,"","Roanne - St-Etienne",,2,,,
OCE528888,OCESN,"","Cars Réguliers Sélestat - Ribeauvillé - (Riquewihr)",,3,,,
OCE1377992,OCESN,"","Toulouse / Perpignan / Cerbère",,2,,,
OCE637137,OCESN,"","Car BITCHE - SARREGUEMINES",,3,,,
OCE532896,OCESN,"","Cars Ambert / Le Puy",,3,,,
OCE701668,OCESN,"","BUS TER TROYES - LAROCHES-MIGENNES",,3,,,
OCE645731,OCESN,"","" 	Toulouse / Figeac "",,2,,,
OCESN-87342014-87295600,OCESN,"","Arras - Aulnoye Aymeries",,2,,,
OCE4630,OCESN,"","Toulouse / Agen / Bordeaux",,2,,,
OCESN-87701789-87444067,OCESN,"","Arromanches-les-Bains - Bayeux",,3,,,
OCE4624,OCESN,"","Rodez / Millau / Tournemire-Roquefort",,3,,,
OCE180698,OCESN,"","Bus 4712 Toulouse Mazamet",,3,,,
OCE180689,OCESN,"","Bus 4710 4707 (Brive) Gramat Figeac Rodez",,3,,,
OCE180697,OCESN,"","Bus 4713 (TE) Castelsarrasin Agen",,3,,,
OCE16635,OCESN,"","Lyon - (LTP) - Chambéry - Bourg-St-Maurice",,2,,,
OCE4623,OCESN,"","Brive / Rodez",,2,,,
OCESN-87645002-87594002,OCESN,"","Aurillac - Brive-la-Gaillarde",,2,,,
OCE384863,OCESN,"","Neussargues / Aurillac / Brive (ligne 10)",,3,,,
OCE354,OCESN,"","Lunéville-Nancy",,2,,,
OCE1650148,OCESN,"","Périgueux-Bordeaux",,2,,,
OCE252844,OCESN,"","Cars Grenoble - Chambery",,3,,,
OCE8622,OCESN,"","IV MARSEILLE / MONTPELLIER / NARBONNE / CERBERE Multi activités",,2,,,
OCESN-87172007-87172023,OCESN,"","Charleville-Mézières - Nouzonville",,3,,,
OCE1650156,OCESN,"","Bordeaux-Pau-Tarbes",,2,,,
OCE625078,OCESN,"","Car SARREBOURG-IGNEY AVRICOURT-LUNEVILLE",,3,,,
OCESN-87213058-87213470,OCESN,"","Haguenau - Wissembourg",,3,,,
OCESN-87214247-87214577,OCESN,"","Barr - Molsheim",,3,,,
OCESN-87182642-87182618,OCESN,"","Kruth - Wesserling",,3,,,
OCE600931,OCESN,"","Cars Réguliers Strasbourg - Saverne",,3,,,
OCE669676,OCESN,"","Nantes-Saumur",,2,,,
OCESN-87746008-87747006,OCESN,"","Annecy - Grenoble",,2,,,
OCE669665,OCESN,"","Le Mans-Laval",,2,,,
OCESN-87212340-87212027,OCESN,"","Herrlisheim (Bas-Rhin) - Strasbourg",,3,,,
OCE1105889,OCESN,"","[AM05] LAON - HIRSON",,2,,,
OCE777848,OCESN,"","Cars Travaux Strasbourg - Sélestat via Molsheim",,3,,,
OCE1209986,OCESN,"","Voves - Chartres",,2,,,
OCE33,OCESN,"","Thouars - La-Roche-sur-Yon",,2,,,
OCE873850,OCESN,"","Laroche - Dijon",,2,,,
OCE616990,OCESN,"","Cars Réguliers Strasbourg - Rothau - Saales",,3,,,
OCE829898,OCESN,"","Cars Réguliers Saverne - Lutzelbourg",,3,,,
OCE616986,OCESN,"","Cars Réguliers Mulhouse - St Louis - Bâle",,3,,,
OCESN-87212464-87212407,OCESN,"","Lauterbourg - Roeschwoog",,3,,,
OCE600932,OCESN,"","Cars Réguliers Strasbourg-Lauterbourg",,3,,,
OCE600930,OCESN,"","Cars Réguliers Strasbourg -Haguenau",,3,,,
OCE532920,OCESN,"","Montluçon - Guéret",,3,,,
OCE637174,OCESN,"","Car CREUTZWALD - THIONVILLE",,3,,,
OCE16630,OCESN,"","Mulhouse ville Freiburg",,2,,,
OCESN-87718007-87718619,OCESN,"","Besançon-Viotte - Morteau",,2,,,
OCE596933,OCESN,"","Cars Réguliers Mulhouse-Belfort",,3,,,
OCE600928,OCESN,"","Cars Réguliers Haguenau - Wissembourg",,3,,,
OCE472859,OCESN,"","Cars Réguliers Sewen-Cernay",,3,,,
OCESN-87743005-87743534,OCESN,"","Bourg-en-Bresse - Oyonnax",,2,,,
OCE55,OCESN,"","St-Claude - Oyonnax - Bourg - Lyon Perrache",,2,,,
OCE476859,OCESN,"","Cars Réguliers Strasbourg-Sélestat via Erstein",,3,,,
OCE468860,OCESN,"","Cars Réguliers Frohmuhl-Saverne",,3,,,
OCE637144,OCESN,"","Car METZ - VERDUN",,3,,,
OCE1798141,OCESN,"","Cars Réguliers Mulhouse-Mullheim",,3,,,
OCESN-87781005-87783001,OCESN,"","Béziers - Millau",,3,,,
OCE1650138,OCESN,"","Limoges-Guéret-Felletin",,2,,,
OCE1337994,OCESN,"","Besançon- Mouchard- Lons Le Saunier",,3,,,
OCESN-87773002-87783241,OCESN,"","Montpellier-Saint-Roch - St-Chély-d'Apcher",,3,,,
OCESN-87781005-87773002,OCESN,"","Béziers - Montpellier-Saint-Roch",,2,,,
OCE621078,OCESN,"","Car THIONVILLE - APACH",,3,,,
OCE160687,OCESN,"","(Macon) - Lyon - Avignon Multi Activités",,2,,,
OCE168688,OCESN,"","Cars Lyon St-Paul - Sain Bel",,3,,,
OCE1469996,OCESN,"","Car CHARMES-MIRECOURT-VITTEL",,3,,,
OCESN-87476002-87473009,OCESN,"","Lorient - St-Brieuc",,7,,,
OCESN-87718304-87718320,OCESN,"","Franois - St-Vit",,7,,,
OCE697634,OCESN,"","Cars Lyon - St Etienne",,3,,,
OCE1121942,OCESN,"","Pontarlier - Frasne",,3,,,
OCE1650139,OCESN,"","Limoges-Ussel",,2,,,
OCESN-87491001-87491209,OCESN,"","Saintes - St-Mariens-St-Yzan",,3,,,
OCE1734118,OCESN,"","Car VITTEL-CONTREX-NANCY",,3,,,
OCESN-87747402-87747246,OCESN,"","Grenoble U.-Gières - Rives",,2,,,
OCE685599,OCESN,"","Nantes - Sablé - Rennes (Virgule)",,2,,,
OCESN-87747626-87335521,OCESN,"","Clelles-Mens - Grenoble-Gare-Routière",,3,,,
OCEFR=Line==C5996E08-5B80-4EA7-8BD5-268DCBA77858=,OCESN,"","BELLEGARDE - GENEVE",,2,,,
OCE725919,OCESN,"","Dijon - Bourg en Bresse (Multi-Activités)",,2,,,
OCESN-87281006-87286005,OCESN,"","Dunkerque - Lille Flandres",,2,,,
OCE1634112,OCESN,"","Cars Grenoble - Gap - Briançon",,3,,,
OCESN-87214726-87144014,OCESN,"","Rothau - St-Dié-des-Vosges",,2,,,
OCE140644,OCESN,"","Cars Chambéry - Chamonix",,3,,,
OCE327,OCESN,"","Treves-Metz",,2,,,
OCESN-87444067-87701797,OCESN,"","Bayeux - Colleville-sur-Mer",,3,,,
OCESN-87576207-87576322,OCESN,"","Bourges - St-Amand-Montrond-Orval",,2,,,
OCESN-87763003-87335521,OCESN,"","Gap - Grenoble-Gare-Routière",,3,,,
OCE424860,OCESN,"","Cars St Gervais / St Eloy / Montluçon",,3,,,
OCESN-87321992-87478263,OCESN,"","Le Mont St Michel - Pontorson-Mt-St-Michel",,3,,,
OCESN-87447110-87447219,OCESN,"","Coutances - Lison",,3,,,
OCE372847,OCESN,"","Autocars L'Aigle / Surdon / Alençon",,3,,,
OCE701665,OCESN,"","BUS TER SEDAN-LA FERTE SUR CHIERS",,3,,,
OCEFR=Line==E937D19D-BA51-4EC8-9C8E-6B20FD5D6FF3=,OCESN,"","ST-GERVAIS - COPPET",,2,,,
OCE140640,OCESN,"","Cars Lyon - Chamonix",,3,,,
OCE1798150,OCESN,"","CAR-Lille-Comines",,3,,,
OCE646,OCESN,"","Perpignan-Villefranche",,3,,,
OCESN-87734475-87734426,OCESN,"","Thiers - Vertaizon",,3,,,
OCESN-87781609-87783001,OCESN,"","Bédarieux - Millau",,3,,,
OCESN-87611483-87784728,OCESN,"","Latour-de-Carol-Enveitg - Olette-Canaveilles-l.B.",,2,,,
OCE140659,OCESN,"","ligne routière Mende Marvejols St chély",,3,,,
OCE1530067,OCESN,"","Langogne La Bastide Mende",,3,,,
OCE140661,OCESN,"","ligne routière Mende Le Puy",,3,,,
OCE17,OCESN,"","Le Mans-Rennes",,2,,,
OCESN-87406991-87212225,OCESN,"","Sarralbe Centre - Saverne",,3,,,
OCESN-87193714-87212225,OCESN,"","Sarralbe - Saverne",,3,,,
OCE140643,OCESN,"","Cars Bourg-St-Maurice - Grenoble",,3,,,
OCE647,OCESN,"","Villefranche-La Tour de Carol",,2,,,
OCE645673,OCESN,"","IV  MARSEILLE / NIMES / MONTPELLIER / NARBONNE",,2,,,
OCESN-87783001-87783241,OCESN,"","Millau - St-Chély-d'Apcher",,2,,,
OCE725916,OCESN,"","Auxerre - Avallon",,3,,,
OCE1610111,OCESN,"","Romans Valence Die",,2,,,
OCE1650142,OCESN,"","Montluçon-Bordeaux",,2,,,
OCE1273990,OCESN,"","Amiens-Boulogne-Calais (SA2020)",,2,,,
OCESN-87193250-80253914,OCESN,"","Bening - Saarbrücken /Sarrebruck",,3,,,
OCE1618110,OCESN,"","Cars Chambery - Aix-Les-Bains - Annecy",,3,,,
OCESN-87193250-87193003,OCESN,"","Bening - Forbach",,3,,,
OCESN-87175042-87171553,OCESN,"","Bar-le-Duc - Epernay",,3,,,
OCE725918,OCESN,"","Seurre - Bourg-en-Bresse",,3,,,
OCE1586112,OCESN,"","Maubeuge-Charleroi-Namur (SA2020)",,2,,,
OCE1866126,OCESN,"","CAR PagnyMoselle ConflansJarny",,3,,,
OCE1630126,OCESN,"","CAR-Jeumont-Aulnoye-Busigny-St Quentin",,3,,,
OCE1814120,OCESN,"","CAR Charmes Epinal",,3,,,
OCESN-87473389-87476556,OCESN,"","Loudéac - Pontivy",,7,,,
OCE1814121,OCESN,"","CAR Bar Le Duc - Revigny",,3,,,
OCESN-87491449-87491803,OCESN,"","Cognac - Royan",,3,,,
OCESN-87583005-87491001,OCESN,"","Angoulême - Saintes",,2,,,
OCE540929,OCESN,"","Cars Montluçon / Vierzon",,3,,,
OCE1630119,OCESN,"","CAR-Arras-Hazebrouck-Dunkerque-Calais",,3,,,
OCESN-87672774-87672006,OCESN,"","Bedous - Pau",,2,,,
OCE637138,OCESN,"","Car LUTZELBOURG - SARREBOURG",,3,,,
OCESN-87296244-87286005,OCESN,"","Busigny - Lille Flandres",,2,,,
OCESN-87286005-87317057,OCESN,"","Lille Flandres - Rang du Fl. Verton Ber.",,2,,,
OCE171,OCESN,"","Lannion - Brest",,2,,,
OCE1269991,OCESN,"","Rang du Fliers- Calais (SA2020)",,2,,,
OCE1337995,OCESN,"","Dole- Mouchard- Saint Claude",,3,,,
OCE637164,OCESN,"","Car NANCY - NEUFCHATEAU",,3,,,
OCE725928,OCESN,"","Etang - Autun",,2,,,
OCESN-87317263-87286302,OCESN,"","Calais Ville - Hazebrouck",,3,,,
OCE1522080,OCESN,"","BUS TER-CHARLEVILLE-HIRSON",,3,,,
OCE637111,OCESN,"","Car NANCY - METZ",,3,,,
OCE625077,OCESN,"","Car REMILLY - MORHANGE",,3,,,
OCESN-87141150-87171009,OCESN,"","Lunéville - Reims",,2,,,
OCE1429992,OCESN,"","Cambrai-Valenciennes (SA2020)",,2,,,
OCESN-87295600-87295063,OCESN,"","Aulnoye Aymeries - Hirson",,2,,,
OCESN-87172007-87172171,OCESN,"","Charleville-Mézières - Poix-Terron",,3,,,
OCESN-87673004-87673723,OCESN,"","Bayonne - St-Jean-Pied-de-Port",,2,,,
OCE361,OCESN,"","Verdun-Onville-Metz",,2,,,
OCE25,OCESN,"","Nantes - Cholet",,2,,,
OCE329,OCESN,"","Thionville-Longwy",,2,,,
OCESN-87141002-87175778,OCESN,"","Nancy-Ville - Verdun",,2,,,
OCE288845,OCESN,"","Verdun-Nancy",,2,,,
OCESN-87756056-87756882,OCESN,"","Nice-Ville - Tende",,2,,,
OCESN-87141002-87191007,OCESN,"","Nancy-Ville - Thionville",,2,,,
OCESN-87194001-87191007,OCESN,"","Longwy - Thionville",,2,,,
OCE701667,OCESN,"","BUS TER TROYES - CHAUMONT",,3,,,
OCESN-87581009-87491001,OCESN,"","Bordeaux-St-Jean - Saintes",,3,,,
OCE1337993,OCESN,"","Besançon-Le Locle",,3,,,
OCE1209976,OCESN,"","Commentry / Montluçon / Vierzon",,2,,,
OCE49,OCESN,"","Lyon - Bellegarde - Evian - St-Gervais",,2,,,
OCESN-87716696-87144006,OCESN,"","Corcieux Le Conti - Epinal",,3,,,
OCE428859,OCESN,"","Cars Volvic / St Gervais",,3,,,
OCESN-87763003-87751008,OCENI,"","Gap - Marseille-St-Charles",,3,,,
OCE981890,OCESN,"","BUT TX  CGV - SEDAN",,3,,,
OCESN-87763607-87761007,OCESN,"","Briançon - Valence-Ville",,2,,,
OCESN-87763003-87761007,OCESN,"","Gap - Valence-Ville",,3,,,
OCE156710,OCESN,"","Cars Villefranche - Lyon - Vienne",,3,,,
OCE1630125,OCESN,"","CAR-Lille-Valenciennes-Aulnoye-Hirson",,3,,,
OCE1790121,OCESN,"","Ussel-Brive",,3,,,
OCESN-87576207-87453381,OCESN,"","Bourges - Bruere-Allichamp-Mairie",,3,,,
OCE1105895,OCESN,"","[AM12C] CREIL - ST QUENTIN / CAR",,3,,,
OCE645617,OCESN,"","Grenoble - Gap - Briancon Multi Activités",,2,,,
OCE16626,OCESN,"","Commentry / Montluçon / Vierzon / Bourges (ligne 11)",,2,,,
OCESN-87491449-87491001,OCESN,"","Cognac - Saintes",,3,,,
OCESN-87444539-87447680,OCESN,"","Argentan - Granville",,2,,,
OCE31,OCESN,"","Le Mans - Le Croisic",,2,,,
OCE496863,OCESN,"","Cars Grenoble - Aubenas",,3,,,
OCE669681,OCESN,"","Le Mans - Nogent",,2,,,
OCE140648,OCESN,"","SAUMUR - LES SABLES D'OLONNES",,2,,,
OCE50,OCESN,"","Lyon - Genève",,2,,,
OCESN-87184002-87185249,OCESN,"","Belfort-Ville - Lure",,3,,,
OCE1445992,OCESN,"","Jeumont-Aulnoye-Busigny-St Quentin-Tergnier (SA2020)",,2,,,
OCESN-87732404-87641001,OCESN,"","Gannat - Montluçon-Ville",,3,,,
OCE16,OCESN,"","Nantes - Redon - Rennes",,2,,,
OCESN-87317065-87343004,OCESN,"","Etaples Le Touquet - Valenciennes",,2,,,
OCE572935,OCESN,"","Cars Clermont Fd / St Etienne",,3,,,
OCE1465993,OCESN,"","Cars Aurillac / Figeac",,3,,,
OCESN-87741009-87761007,OCESN,"","Chambéry-Chal.-les-Eaux - Valence-Ville",,2,,,
OCESN-87694307-87696005,OCESN,"","Montchanin - Nevers",,2,,,
OCESN-87295600-87296004,OCESN,"","Aulnoye Aymeries - St Quentin",,2,,,
OCE649569,OCESN,"","Dijon / Clermont Multi-Activités",,2,,,
OCESN-87144006-87185595,OCESN,"","Epinal - Luxeuil-les-Bains",,3,,,
OCE1650125,OCESN,"","La Rochelle Porte Dauphine-Angoulême",,2,,,
OCESN-87171553-87141150,OCESN,"","Epernay - Lunéville",,2,,,
OCESN-87174003-87141150,OCESN,"","Châlons-en-Champagne - Lunéville",,2,,,
OCESN-87763003-87751370,OCESN,"","Gap - Meyrargues",,2,,,
OCESN-87751008-87763300,OCESN,"","Marseille-St-Charles - Veynes-Dévoluy",,2,,,
OCE725926,OCESN,"","Autun - Dijon",,3,,,
OCESN-87726729-87726000,OCESN,"","Firminy - St-Etienne-Châteaucreux",,2,,,
OCESN-87713040-87694000,OCESN,"","Dijon-Ville - Le Creusot",,2,,,
OCESN-87713578-87696005,OCESN,"","Chagny - Nevers",,2,,,
OCESN-87713578-87694000,OCESN,"","Chagny - Le Creusot",,2,,,
OCE140642,OCESN,"","Cars Modane - Grenoble",,3,,,
OCESN-87713347-87713339,OCESN,"","Auxonne - Villers-les-Pots",,7,,,
OCE1121941,OCESN,"","Aillevillers -  Belfort",,3,,,
OCE725923,OCESN,"","Nevers - Luzy",,3,,,
OCE725908,OCESN,"","Digoin - Paray-le-Monial - Lozanne",,3,,,
OCE981885,OCESN,"","BUS TER CHARLEVILLE - GIVET",,3,,,
OCESN-87391003-87478263,OCESN,"","Paris-Montparnasse 1-2 - Pontorson-Mt-St-Michel",,2,,,
OCESN-87718007-87723197,OCESN,"","Besançon-Viotte - Lyon-Part-Dieu",,2,,,
OCE981889,OCESN,"","BUS TER LAON - REIMS",,3,,,
OCESN-87763607-87751370,OCESN,"","Briançon - Meyrargues",,2,,,
OCESN-87763607-87751008,OCESN,"","Briançon - Marseille-St-Charles",,2,,,
OCE1634113,OCESN,"","Grenoble - Veynes",,2,,,
OCESN-87718239-87722025,OCESN,"","Lons-le-Saunier - Lyon-Perrache",,2,,,
OCESN-87694570-87696005,OCESN,"","Autun - Nevers",,2,,,
OCE1109941,OCESN,"","Decize - Nevers - Moulins",,2,,,
OCESN-87174003-87175000,OCESN,"","Châlons-en-Champagne - St-Dizier",,3,,,
OCESN-87184002-87718239,OCESN,"","Belfort-Ville - Lons-le-Saunier",,2,,,
OCE725927,OCESN,"","Autun - Nevers",,2,,,
OCESN-87694570-87713040,OCESN,"","Autun - Dijon-Ville",,2,,,
OCESN-87583005-87491449,OCESN,"","Angoulême - Cognac",,2,,,
OCESN-87781005-87783605,OCESN,"","Béziers - Mende",,3,,,
OCE805848,OCESN,"","Res-Dol-Din",,2,,,
OCESN-87645002-87594572,OCESN,"","Aurillac - St-Denis-près-Martel",,3,,,
OCE140647,OCESN,"","Cars Bourg-en-Bresse - Chambéry",,3,,,
OCESN-87478164-87478073,OCESN,"","Dinan - Dol",,3,,,
OCESN-87184002-87723197,OCESN,"","Belfort-Ville - Lyon-Part-Dieu",,2,,,
